deprecative	67	72	54	91	72	76	88	79	93
asexuality	67	79	52	85	73	71	74	70	73
provokingly	67	60	66	71	91	88	70	79	89
fluorescing	67	71	56	85	76	94	77	73	94
fluorescent	67	64	67	71	80	72	74	93	70
assaulters	67	60	65	84	78	86	88	77	88
malcontent	67	76	51	87	77	89	84	77	78
reanalyzes	67	62	62	88	73	81	90	92	87
irrelevance	67	75	53	72	86	94	71	86	73
atrophying	67	77	50	78	85	74	93	94	77
moonscapes	67	73	50	91	84	94	94	80	87
consultant	67	67	59	91	75	84	72	83	84
legateship	67	60	67	92	79	80	89	82	75
filmography	67	60	67	72	84	79	85	92	70
authorship	67	64	64	92	79	75	93	71	80
interdicts	67	77	51	82	81	78	70	71	80
cinerarium	67	60	67	82	77	86	81	93	81
autodidact	67	70	59	80	73	87	75	74	89
rationalize	67	61	61	92	93	91	75	79	92
federations	67	75	51	93	89	77	84	80	82
federalizes	67	63	63	84	82	93	90	73	80
fecundation	67	63	64	79	82	85	81	74	93
moustaches	67	67	61	79	79	80	86	75	82
precipitant	67	76	52	73	79	88	93	79	71
ransacking	67	64	61	83	75	92	87	90	84
mulberries	67	79	50	89	78	71	77	79	77
multifaced	67	68	58	87	72	79	70	87	91
interconnect	67	67	60	75	80	80	84	82	84
chronologist	67	77	54	73	73	79	86	74	71
brigantine	67	68	60	75	70	89	91	71	84
backwardness	67	67	59	74	88	87	74	86	81
precognition	67	69	54	84	93	71	93	94	86
radioscopic	67	61	65	78	91	92	77	88	78
historicity	67	66	61	81	81	77	89	79	83
multivariate	67	62	67	75	73	87	79	75	94
municipality	67	68	56	93	88	73	80	93	86
isothermal	67	63	65	85	73	87	71	77	82
lusciously	67	60	70	75	70	78	75	84	74
pardonably	67	67	59	83	91	83	76	72	89
breakpoints	67	70	58	78	80	81	75	73	93
extensively	67	73	52	89	81	78	94	76	89
definitive	67	65	63	72	83	70	90	76	83
homesteader	67	64	60	82	93	92	70	92	72
phlebotomy	67	67	57	82	88	78	87	90	88
bellicosely	67	63	63	81	91	77	87	86	74
contingents	67	66	57	91	88	73	72	90	91
localization	67	63	65	78	70	73	81	83	92
condonable	67	75	54	71	73	75	86	91	80
jargonizing	67	65	60	93	70	87	85	85	76
horizontally	67	71	56	88	77	86	77	76	91
chauffeurs	67	63	62	94	94	82	89	75	79
prospector	67	77	50	88	83	85	72	79	78
jeopardied	67	65	63	72	72	94	84	94	75
grasshoppers	67	66	63	91	75	81	80	74	72
charlatans	67	66	61	86	94	77	76	86	74
negotiator	67	69	60	73	77	78	93	70	92
besmirched	67	60	67	76	86	77	77	86	90
negotiatory	67	61	69	70	70	92	87	81	70
purposeless	67	66	61	82	92	73	81	78	89
patrilineal	67	60	67	85	92	74	75	91	77
decimating	67	65	61	72	92	87	74	80	93
jingoistic	67	76	50	75	82	87	89	79	84
houseclean	67	64	60	76	83	91	74	91	92
deciduously	67	72	56	73	89	73	86	74	85
evacuating	67	63	63	91	83	85	84	81	70
freehearted	67	76	51	86	92	80	80	82	71
freemasonry	67	70	54	92	87	73	90	88	84
freewheelers	67	68	62	91	72	72	83	74	77
divinations	67	63	61	92	84	85	80	94	89
establishing	67	70	57	70	90	70	80	83	85
imperishably	67	62	68	92	73	72	77	80	70
preinserted	67	70	56	89	75	74	77	90	89
impersonator	67	61	66	77	74	89	81	81	89
openhandedly	67	64	62	89	79	70	91	87	72
miscopying	67	69	59	74	94	84	71	74	91
humiliation	67	76	50	73	73	86	89	91	81
fumigations	67	73	51	94	77	77	94	92	83
premarital	67	60	65	86	92	91	75	85	79
joyfulness	67	60	69	77	72	75	77	87	78
convolvulus	67	73	53	78	82	86	74	87	84
nonplussing	67	66	61	75	77	79	84	87	83
certificated	67	61	66	79	83	73	85	94	70
nimbleness	67	77	50	91	83	84	79	75	77
misbehaving	67	77	50	73	84	79	88	94	72
certificate	67	73	50	90	93	88	80	90	81
hunnishness	67	68	58	84	83	92	75	73	91
hybridizer	67	73	53	89	76	87	73	79	88
handicraft	67	69	57	83	78	93	83	88	83
gamesomely	67	66	63	73	76	94	76	79	88
ceramicists	67	67	58	70	85	92	84	94	85
nonadjacent	67	64	65	88	73	88	74	81	70
dissimulated	67	72	53	87	79	89	83	91	72
ordinarier	67	71	58	77	77	75	78	90	76
centrifugal	67	67	56	91	93	94	73	87	87
biosatellite	67	71	56	70	84	78	94	92	75
hallucinates	67	66	60	79	84	93	83	80	89
entombments	67	78	51	80	79	91	75	74	70
disquisition	67	75	51	74	88	85	72	82	88
geneticists	67	70	56	85	79	73	82	86	92
replaceable	67	73	54	81	78	78	86	92	81
hairweavers	67	60	66	77	79	78	87	89	94
nonexisting	67	68	61	77	94	78	75	94	73
geomedicine	67	76	50	84	87	85	76	83	80
mimetically	67	61	70	74	92	84	72	72	70
preschooler	67	63	61	94	84	91	75	91	75
prescription	67	73	52	91	73	87	70	94	83
glaciologist	67	75	52	79	70	83	77	91	86
habituation	67	64	62	91	80	79	88	73	87
globetrotter	67	69	59	87	79	70	80	79	71
gynecologies	67	64	65	77	71	76	86	94	78
grievingly	67	75	51	93	77	90	71	90	73
gorgeousness	67	73	56	86	82	73	77	77	77
governesses	67	65	61	84	83	89	76	86	70
copulatively	67	65	64	77	73	71	82	87	77
nonskilled	67	77	54	85	76	70	71	71	80
remembrances	67	60	66	79	75	82	92	87	85
remembrance	67	73	54	70	81	81	79	86	93
disemploys	67	71	55	81	71	85	88	81	91
kinematical	67	70	57	94	82	92	81	78	77
normalized	67	73	56	88	79	76	72	88	72
emboweling	67	75	52	83	91	72	92	71	79
discrediting	67	60	65	73	88	91	82	70	93
abortional	67	67	57	86	83	94	89	90	70
discerning	67	76	50	88	74	80	86	73	89
metacarpus	67	67	61	73	94	71	80	86	79
outworking	67	66	59	75	93	94	78	89	82
elastomeric	67	64	62	78	91	88	77	77	93
nutcracker	67	62	67	72	77	76	81	85	77
nutritiously	67	73	54	78	90	88	77	78	85
conferring	67	61	64	88	90	75	85	86	72
regurgitate	67	72	58	74	71	85	73	81	76
effeteness	67	65	61	74	71	84	85	83	91
editresses	67	75	51	81	90	80	86	85	74
immigration	67	66	62	82	82	77	70	85	73
disarranges	67	68	56	84	92	94	84	90	76
perseverance	67	66	57	92	73	89	90	75	94
activators	67	71	58	77	74	77	83	72	82
carbonaceous	67	63	63	84	77	86	91	83	75
disagreeing	67	63	62	81	84	91	87	76	92
addressees	67	77	53	79	94	71	70	83	71
refurbishing	67	63	62	93	70	85	86	88	70
dreadfulness	67	76	51	93	83	73	93	79	70
probationary	67	65	59	84	86	90	86	89	94
adulteress	67	75	54	71	84	94	75	79	70
adventuress	67	66	62	78	91	74	81	74	87
birmingham	67	64	66	76	92	73	74	76	72
dilapidating	67	74	54	70	88	82	74	77	87
digressions	67	65	62	87	93	77	85	76	72
digitalizing	67	69	58	70	85	87	81	82	77
diffidence	67	67	63	78	70	71	93	84	72
caricaturing	67	72	58	85	78	72	70	92	72
incongruous	67	69	59	91	71	78	89	71	80
redundantly	67	65	61	91	92	83	72	83	77
redoubling	67	60	67	80	89	82	70	82	80
landlordly	67	68	60	74	75	82	86	76	91
gravestones	67	61	65	81	83	80	89	85	83
prodigiously	67	77	50	87	81	86	78	82	75
blanketing	67	78	50	85	84	72	70	93	75
maternities	67	64	61	90	72	81	89	89	75
maternalism	67	76	53	75	79	75	88	93	73
professional	67	75	52	70	93	70	77	93	85
masturbate	67	79	51	71	92	84	78	71	73
laparoscope	67	61	68	94	80	71	79	75	70
camelopard	67	68	61	94	77	74	77	72	78
peristalsis	67	65	62	71	79	83	94	80	88
peristalses	67	75	52	90	85	74	70	77	91
indelicately	67	74	52	91	76	72	89	83	84
antipodeans	67	68	61	74	88	93	79	76	70
pocketbook	67	64	60	72	91	82	92	86	88
foundational	67	77	53	71	75	88	76	71	86
misstating	67	65	59	74	91	89	92	83	86
postulated	67	61	65	90	81	85	87	76	72
apostrophe	67	79	50	85	71	70	81	87	74
fornication	67	61	66	73	89	85	79	84	75
miswording	67	69	54	84	93	93	86	86	92
formulator	67	76	51	76	82	89	81	87	71
consequently	67	63	66	80	74	91	74	94	70
laundromat	67	72	55	83	80	87	88	72	76
overspread	67	64	66	75	72	76	85	74	85
derivatives	67	75	53	91	77	78	72	89	80
hypotension	66.8	73	53	94	87	78	75	71	89
misanthropic	66.8	69	55	92	94	73	89	77	83
despondingly	66.8	71	56	87	83	74	70	92	77
connections	66.8	62	63	93	73	86	89	80	83
excoriates	66.8	68	55	90	90	80	86	81	92
immunities	66.8	74	53	81	73	91	81	80	79
certifiably	66.8	60	69	82	85	70	75	72	77
cauterizing	66.8	76	51	74	80	81	91	80	94
programmed	66.8	67	63	70	82	77	78	72	71
inestimable	66.8	66	61	94	74	76	82	92	79
misinstructs	66.8	72	56	86	78	70	78	90	73
postmarking	66.8	60	69	72	75	90	78	94	71
consummate	66.8	72	55	83	78	73	75	93	93
overcurious	66.8	74	51	78	83	87	82	85	89
incubators	66.8	62	65	88	73	89	88	72	70
imperfects	66.8	68	60	75	79	85	90	74	78
attentions	66.8	68	56	70	84	92	88	89	76
impartiality	66.8	63	62	84	79	93	84	80	90
bootstraps	66.8	71	57	91	78	73	79	77	94
decrepitly	66.8	66	62	79	77	86	76	71	79
hopelessly	66.8	70	57	91	79	78	89	82	75
circulations	66.8	63	60	90	94	87	83	90	77
envisioned	66.8	67	59	72	83	81	86	84	74
memorizing	66.8	76	52	75	85	71	90	81	75
mineralizes	66.8	77	52	73	84	77	75	88	75
friendlies	66.8	61	64	83	85	91	91	84	80
concordances	66.8	76	50	71	85	92	79	76	85
adjudication	66.8	76	52	84	87	76	76	71	81
impoundable	66.8	69	56	84	89	71	85	85	70
adjustable	66.8	60	68	77	78	76	78	84	83
attachment	66.8	75	50	87	83	70	85	73	92
phycomycete	66.8	72	51	92	90	86	82	93	80
nonstaining	66.8	67	63	76	87	73	72	74	74
asymptomatic	66.8	64	63	84	76	72	90	86	72
grandchild	66.8	60	65	86	90	75	89	83	77
refortifying	66.8	74	53	87	79	87	81	74	70
nonstrikers	66.8	68	57	81	91	78	88	81	94
flashcubes	66.8	76	51	71	84	70	85	83	77
realpolitik	66.8	69	58	86	72	76	87	85	70
identified	66.8	61	68	74	79	71	83	85	73
heptameter	66.8	70	55	82	71	92	84	87	84
graphicness	66.8	78	51	89	72	80	79	74	71
attributed	66.8	63	63	82	81	82	91	84	79
irredeemable	66.8	68	57	92	87	94	81	78	76
instruments	66.8	65	58	89	81	89	77	87	91
debaucheries	66.8	73	56	72	78	89	91	71	75
ideographs	66.8	70	55	70	84	84	87	92	83
monomaniacal	66.8	64	59	74	85	92	94	92	79
advertiser	66.8	65	59	83	89	79	94	91	73
essentials	66.8	69	58	71	89	94	83	73	78
companying	66.8	71	58	83	87	75	74	76	76
naturalize	66.8	75	53	88	80	71	82	76	71
hyperborean	66.8	68	58	81	77	76	91	90	83
blackberries	66.8	63	63	90	70	78	78	86	86
irrational	66.8	73	51	91	85	93	87	73	79
embryologies	66.8	72	57	71	80	73	73	90	83
instructors	66.8	65	60	85	77	89	72	89	83
nascencies	66.8	60	69	77	70	81	76	75	80
floodlight	66.8	61	65	83	77	82	84	78	92
defections	66.8	70	55	94	82	93	86	82	81
confiscates	66.8	77	52	77	76	88	71	88	76
harmoniously	66.8	70	59	73	75	72	90	77	87
chanticleer	66.8	71	56	88	77	78	81	80	80
palliative	66.8	75	53	79	77	89	77	70	85
beachheads	66.8	73	51	94	86	87	77	71	91
explicator	66.8	79	50	73	76	82	76	93	75
billboards	66.8	72	58	90	70	70	72	94	76
flourished	66.8	72	54	82	75	86	89	83	70
gemmologist	66.8	71	55	92	74	90	78	76	86
deficiencies	66.8	71	58	74	71	82	73	78	78
methodized	66.8	60	67	74	78	77	94	82	92
corporally	66.8	60	68	70	73	92	71	83	88
oligarchical	66.8	66	58	89	83	82	82	93	92
inaptitude	66.8	69	57	74	84	80	87	73	89
insatiable	66.8	61	63	80	94	94	77	71	92
leafhopper	66.8	75	54	77	76	71	76	78	81
elucidators	66.8	74	50	82	91	70	76	92	91
exteriorized	66.8	72	53	94	78	82	82	87	87
penuriously	66.8	68	57	71	80	80	88	92	88
clemencies	66.8	71	57	82	71	76	73	80	80
chirruping	66.8	69	57	93	75	70	80	85	84
radiations	66.8	60	72	70	70	70	72	71	79
fluoroscope	66.8	65	61	80	82	86	76	83	88
metaphysical	66.8	63	59	87	88	94	91	90	91
agricultures	66.8	64	63	86	75	72	87	74	94
footnoting	66.8	73	55	74	82	86	77	77	80
metalworkers	66.8	75	54	93	81	85	72	72	71
generators	66.8	66	57	80	94	89	87	89	86
psychedelic	66.8	62	65	79	85	76	81	79	93
forecaster	66.8	66	58	93	88	87	79	85	85
correlatives	66.8	70	58	75	77	76	90	79	91
maundering	66.8	72	54	80	70	79	88	89	85
handbreadth	66.8	62	65	74	78	82	94	78	93
bifurcating	66.8	62	62	88	73	91	94	79	84
rebukingly	66.8	68	54	73	94	88	93	92	89
redistills	66.8	65	63	78	87	84	71	79	70
mutilating	66.8	65	64	85	88	77	73	76	76
couturiere	66.8	70	57	85	84	77	90	76	73
changeable	66.8	72	55	73	86	87	89	75	75
corroborated	66.8	79	50	78	71	79	89	74	70
reinforcer	66.8	65	60	86	88	74	88	75	82
provability	66.8	73	53	87	85	80	91	74	75
gesticulates	66.8	76	52	84	79	77	72	70	88
clustering	66.8	72	54	82	74	85	82	76	89
alliterate	66.8	77	50	71	89	74	86	73	92
redevelops	66.8	78	52	78	81	70	71	86	71
ballooning	66.8	66	62	77	70	92	92	80	75
proponents	66.8	71	54	94	88	81	76	77	89
manifestoed	66.8	70	53	92	94	73	93	84	85
crayonists	66.8	66	60	79	76	70	89	90	85
innovation	66.8	76	51	74	74	84	86	82	79
intermitting	66.8	70	60	86	79	70	75	73	72
multitudes	66.8	65	63	73	88	93	77	79	73
fabricates	66.8	69	57	81	80	83	91	77	90
dehydration	66.8	70	57	81	78	84	74	79	85
infamously	66.8	67	62	78	90	87	75	71	74
canaanites	66.8	79	50	93	70	79	71	74	89
oscillating	66.8	78	52	70	82	73	87	71	75
potbellies	66.8	70	53	72	79	89	87	90	91
fairgrounds	66.8	73	51	78	85	75	93	91	87
piezometric	66.8	72	50	74	93	88	93	89	92
amaranthine	66.8	62	67	74	72	91	78	75	92
deselecting	66.8	74	53	72	80	80	93	70	87
invigorating	66.8	67	57	87	83	93	70	94	85
overreached	66.8	72	50	89	75	81	93	91	93
bioscientist	66.8	78	51	71	88	70	82	92	70
misogynous	66.8	61	67	92	84	70	72	70	94
nondivisible	66.8	68	57	89	73	74	84	85	84
interminably	66.8	71	55	73	76	82	92	83	86
misogynistic	66.8	65	60	90	76	94	84	85	73
puerilities	66.8	74	56	74	86	93	74	74	70
caretaking	66.8	77	50	89	76	81	79	92	72
favoritism	66.8	61	67	77	79	75	83	85	71
delicately	66.8	64	62	82	87	91	82	82	83
effectually	66.8	64	63	74	72	71	94	88	86
fraternally	66.8	67	60	86	93	84	75	70	76
detournement	66.8	76	50	91	86	93	79	72	77
edelweisses	66.8	63	61	92	74	93	92	81	77
futileness	66.8	73	50	90	86	93	74	86	94
imprinters	66.8	71	55	91	83	72	90	82	72
desiccated	66.8	79	51	76	84	73	70	70	75
olfactometry	66.8	62	62	86	93	91	76	87	72
overriding	66.8	67	60	75	81	75	89	79	87
responsibly	66.8	61	68	90	77	76	71	82	70
felicitating	66.8	67	62	73	73	70	79	91	86
acidophilus	66.8	77	50	80	80	87	91	79	79
motorization	66.8	76	51	94	74	76	77	83	91
overcharging	66.8	68	56	74	70	85	88	91	87
handicrafts	66.8	71	53	84	87	88	91	78	86
negotiations	66.8	78	50	88	80	74	93	75	77
antediluvian	66.8	67	60	80	90	73	89	80	70
femaleness	66.8	64	62	90	71	78	77	87	92
crackliest	66.8	72	55	81	75	87	79	83	72
habituating	66.8	65	62	86	87	80	70	80	73
pyromaniacs	66.8	70	60	76	70	71	93	72	78
marrowbone	66.8	68	58	76	94	79	72	91	86
menologies	66.8	68	59	85	86	85	70	70	75
impulsions	66.6	69	57	91	88	80	83	73	74
endeavouring	66.6	61	61	86	90	88	72	91	91
midmorning	66.6	68	58	87	76	94	76	92	73
middleweight	66.6	69	57	87	74	80	89	79	83
nefariously	66.6	72	51	89	93	80	83	86	93
presidencies	66.6	62	63	75	85	93	71	90	82
excruciate	66.6	78	52	73	91	71	70	85	74
coherently	66.6	69	57	85	81	92	70	71	81
enzymically	66.6	71	51	88	91	82	92	78	94
beseechingly	66.6	73	51	86	79	78	84	90	89
encounterer	66.6	71	54	81	85	70	93	72	92
encompassed	66.6	66	61	93	87	81	77	73	73
cauliflowers	66.6	73	53	86	72	87	84	79	74
convincingly	66.6	70	55	80	71	88	83	84	88
horsemanship	66.6	72	52	89	73	90	82	89	70
loathsomely	66.6	68	57	76	70	88	79	88	93
pensiveness	66.6	68	59	74	73	80	79	83	93
expectancy	66.6	66	61	83	81	82	76	78	71
encapsulate	66.6	72	56	81	81	70	73	82	73
newsletters	66.6	69	57	92	89	88	71	73	74
fundamentals	66.6	69	57	85	81	71	79	89	81
microgrammes	66.6	77	50	86	85	79	74	71	79
emulsifies	66.6	71	56	75	78	82	73	84	81
quadrupling	66.6	66	61	74	77	72	88	81	81
expectorator	66.6	68	60	87	72	79	80	76	70
identifiable	66.6	75	53	70	77	70	81	77	91
nauseating	66.6	73	53	74	77	88	88	79	84
cateresses	66.6	75	50	80	89	74	91	77	87
pentagonal	66.6	68	57	94	76	82	90	82	85
preplanned	66.6	72	52	86	72	82	84	92	91
nontypically	66.6	71	55	84	74	85	91	78	75
categorizer	66.6	63	61	82	75	91	80	88	88
categories	66.6	73	50	91	86	78	84	93	88
bellybuttons	66.6	60	63	85	76	90	91	76	92
copyreader	66.6	75	51	87	74	87	71	76	87
experimenter	66.6	74	51	86	87	81	80	92	81
bednighted	66.6	60	68	80	82	87	75	73	75
outmarching	66.6	74	50	71	84	88	86	86	70
impounding	66.6	72	54	83	75	90	70	91	79
outpouring	66.6	76	50	89	82	76	74	81	81
inhibitory	66.6	61	61	93	88	94	87	73	90
batholithic	66.6	74	53	72	75	74	84	90	83
phonogrammic	66.6	61	64	91	71	80	87	75	86
contending	66.6	66	59	76	94	82	85	79	92
chimerical	66.6	66	57	93	86	86	90	86	88
interceptors	66.6	77	50	75	89	74	84	71	93
absolutists	66.6	69	55	80	88	92	84	83	86
deforesting	66.6	66	60	86	83	70	79	73	86
correlative	66.6	70	56	73	94	77	70	92	85
genetically	66.6	73	53	86	70	74	76	90	87
extramarital	66.6	66	56	89	90	93	74	84	92
instigates	66.6	74	53	70	82	72	94	77	81
accelerate	66.6	70	53	73	89	88	86	92	79
accelerates	66.6	73	56	77	89	72	88	74	70
nulliparous	66.6	64	62	80	80	84	77	86	83
castellated	66.6	72	57	74	72	75	76	79	80
numerators	66.6	71	58	79	75	80	71	72	76
misbiassed	66.6	74	51	82	80	88	84	88	70
nurserymen	66.6	61	64	81	89	86	89	75	81
chagrinned	66.6	76	51	77	70	70	93	92	81
parenticide	66.6	63	63	70	87	80	92	79	82
corruptive	66.6	68	60	71	71	77	93	78	87
decelerate	66.6	63	63	79	84	88	72	84	76
contemptibly	66.6	60	69	76	84	75	91	73	71
nigglingly	66.6	76	50	82	94	76	92	81	77
interchanged	66.6	71	57	75	71	70	94	90	79
centerpiece	66.6	66	57	93	92	91	84	71	71
accostable	66.6	74	50	84	93	83	87	71	89
channelize	66.6	64	60	89	88	74	81	83	90
backgrounds	66.6	71	58	72	73	75	76	86	76
regulators	66.6	63	63	86	73	77	94	70	89
imitatively	66.6	73	54	73	78	88	89	79	79
backfiring	66.6	60	68	77	77	70	79	70	93
backboards	66.6	68	58	87	70	76	91	88	72
legislatress	66.6	72	52	84	94	78	94	82	87
farewelled	66.6	62	60	84	94	88	93	91	73
legislator	66.6	60	65	88	82	85	90	79	72
knuckleheads	66.6	66	60	76	92	83	94	78	79
dissuadable	66.6	64	60	70	81	73	89	90	90
awkwardness	66.6	67	59	94	72	82	85	71	81
mentioning	66.6	74	52	77	92	86	73	77	86
principally	66.6	68	55	78	86	88	93	87	87
immigrating	66.6	60	70	75	70	91	71	72	74
mentioners	66.6	71	59	75	72	80	73	73	71
compounding	66.6	70	53	89	92	85	77	70	89
acquiesces	66.6	70	56	79	89	80	83	92	75
eurodollars	66.6	66	57	92	76	80	83	94	91
regionalist	66.6	70	59	70	78	72	73	78	94
cinematheque	66.6	73	51	74	91	89	70	93	81
menstruation	66.6	71	53	73	76	89	81	94	94
authorized	66.6	72	55	76	83	76	71	94	92
duplicated	66.6	68	54	87	94	89	91	77	90
geochemistry	66.6	77	50	87	73	81	86	78	78
disallowed	66.6	75	55	72	73	73	85	71	91
parallelism	66.6	67	59	82	80	81	84	71	90
interfacial	66.6	64	60	89	86	86	74	85	80
crocheters	66.6	68	58	93	82	77	89	80	75
cytologist	66.6	62	62	87	71	86	76	85	89
advertised	66.6	62	62	94	75	72	94	93	77
inscrutable	66.6	67	58	78	85	93	74	82	88
finalization	66.6	61	63	93	71	92	73	84	87
advocating	66.6	60	63	74	89	85	70	93	89
occupation	66.6	63	64	78	72	70	80	80	86
fleabitten	66.6	77	52	76	74	76	71	78	70
commissars	66.6	61	62	72	89	78	92	85	89
deputations	66.6	67	60	74	81	78	83	92	73
alleviatory	66.6	75	54	72	80	72	71	83	79
monologuist	66.6	70	55	75	81	88	85	86	78
interfering	66.6	72	57	88	74	84	72	71	76
menageries	66.6	71	60	70	73	72	70	80	70
allottable	66.6	67	58	83	83	75	85	83	81
cancelling	66.6	69	55	89	85	85	88	82	79
congressmen	66.6	75	52	82	77	71	70	92	84
proofreaders	66.6	67	57	93	90	74	87	73	84
reallocating	66.6	72	53	85	81	94	76	82	85
diphtheritic	66.6	74	51	86	71	73	90	80	89
affections	66.6	61	64	78	94	81	73	85	93
proofreads	66.6	71	53	88	83	87	73	88	83
bluejacket	66.6	67	59	90	79	91	72	81	82
assumption	66.6	65	57	70	88	90	94	92	81
nonfederal	66.6	63	60	88	88	89	87	83	83
commendable	66.6	78	50	73	72	78	79	76	83
alternating	66.6	68	59	74	83	80	79	79	92
overwrought	66.6	67	58	74	85	88	70	82	84
commemorator	66.6	75	51	85	93	70	81	73	81
peritonitic	66.6	64	61	83	83	83	85	90	72
developers	66.6	74	54	86	73	81	72	71	85
overprices	66.6	64	60	84	88	87	94	76	73
monogamists	66.6	64	65	73	83	87	71	71	78
reproacher	66.6	75	52	85	94	87	72	73	73
fossilizing	66.6	64	61	94	90	80	70	71	87
bicarbonates	66.6	73	51	86	85	81	73	92	93
reparations	66.6	65	64	74	74	72	76	88	87
portmanteaus	66.6	62	63	89	84	80	86	81	82
humbuggers	66.6	67	58	86	93	94	75	81	81
blaspheming	66.6	75	51	83	75	79	92	80	94
assortments	66.6	68	62	93	71	73	81	73	72
disownment	66.6	75	53	80	73	70	79	75	82
cytologies	66.6	60	68	78	89	76	92	72	74
desensitized	66.6	72	56	70	90	75	85	79	76
dispersement	66.6	64	62	81	81	91	84	81	80
fluctuated	66.6	73	53	89	75	86	74	77	93
fluctuation	66.6	70	57	77	73	79	85	91	79
incitingly	66.6	61	65	75	81	77	84	92	81
ironstones	66.6	69	56	89	82	80	85	72	91
protestation	66.6	62	61	90	94	75	83	84	92
proctology	66.6	68	58	82	84	80	70	86	76
purporting	66.6	69	57	76	81	90	82	78	93
reassigned	66.6	72	55	87	78	78	81	84	78
domesticated	66.6	67	60	84	74	75	92	73	85
detestations	66.6	77	50	90	82	76	77	77	82
colloquium	66.6	68	59	78	90	93	70	70	81
depositing	66.6	65	60	89	74	83	94	84	75
nonmembers	66.6	63	62	81	76	71	92	85	94
anointments	66.6	65	61	93	85	76	82	81	81
prudential	66.6	69	56	84	91	81	70	82	91
condominiums	66.6	68	59	82	87	77	76	73	89
milligrams	66.6	77	51	85	75	75	80	75	93
intermeshed	66.6	71	54	84	71	87	71	83	89
determinacy	66.6	75	55	70	94	79	70	70	76
committing	66.6	64	61	82	84	84	90	80	79
puzzlement	66.6	77	52	71	76	92	88	72	74
gladioluses	66.6	72	56	73	77	74	81	84	78
premonitions	66.6	70	54	88	72	86	92	85	76
epithalamion	66.6	71	53	81	82	90	74	88	90
keypuncher	66.6	67	60	74	86	92	77	81	75
antecedental	66.6	70	56	85	93	77	76	87	78
repellency	66.6	63	61	92	79	92	86	84	75
pagination	66.6	60	65	89	81	83	75	90	84
arrivederci	66.6	71	52	87	87	83	93	78	93
marshalcies	66.6	70	55	78	89	81	73	85	89
captaincies	66.6	74	53	82	74	85	80	76	78
forebearing	66.6	74	50	87	71	78	89	92	84
impugnment	66.6	75	50	81	82	84	91	94	79
chaperoned	66.6	64	61	92	76	88	81	74	86
packsaddle	66.6	73	55	91	71	78	73	89	77
downstrokes	66.6	67	57	75	89	81	94	94	76
posthypnotic	66.6	62	62	75	94	92	86	84	71
divagating	66.6	74	52	84	83	79	94	79	74
counterpoise	66.6	66	59	92	81	86	77	75	86
demographer	66.6	73	54	80	71	75	90	87	79
perpetrate	66.4	75	54	94	71	85	73	74	74
peroxiding	66.4	64	59	86	76	85	86	91	94
coloration	66.4	77	51	76	82	74	76	94	74
capacitive	66.4	71	54	77	94	73	86	83	81
colonizers	66.4	62	64	83	78	81	80	76	87
lamplighter	66.4	76	51	70	72	85	72	90	90
permanency	66.4	77	50	78	94	70	71	79	89
insertions	66.4	65	59	83	89	75	76	85	85
cameroonian	66.4	62	65	82	75	93	81	70	70
calorically	66.4	73	52	82	82	82	93	77	75
insatiably	66.4	65	59	93	86	88	82	74	74
perforating	66.4	64	62	77	77	83	83	75	93
crisscrosses	66.4	66	62	75	83	77	70	88	72
propitiated	66.4	69	56	75	74	91	87	77	94
brahmanist	66.4	61	62	89	86	74	86	87	72
nonchalance	66.4	73	50	76	83	92	89	92	70
fortyfives	66.4	76	51	78	71	74	78	83	88
injections	66.4	68	58	84	75	83	77	85	74
pilothouses	66.4	73	54	71	82	79	94	70	78
bombshells	66.4	67	56	83	72	93	79	93	89
bobtailing	66.4	62	62	73	76	84	84	85	87
prostituting	66.4	70	53	73	94	87	85	76	87
libidinous	66.4	73	53	80	82	75	80	82	77
mystifiers	66.4	62	62	77	85	78	88	94	84
coinsuring	66.4	73	55	76	90	76	87	74	74
cymbalists	66.4	72	55	86	80	76	93	76	74
protozoology	66.4	73	53	78	72	83	92	79	82
daughterly	66.4	65	59	87	79	94	76	91	82
hygrometer	66.4	75	52	71	87	84	80	77	74
deacidified	66.4	77	51	74	75	89	76	76	87
obsessingly	66.4	70	56	89	70	79	72	81	81
enterpriser	66.4	74	50	90	70	81	89	72	87
blacklisting	66.4	63	65	79	92	73	73	88	74
bisectional	66.4	65	60	93	76	75	87	78	90
biophysical	66.4	68	61	80	72	77	70	77	70
bioacoustics	66.4	70	53	93	88	81	84	81	89
liquidations	66.4	63	62	72	82	72	83	88	89
billionths	66.4	68	54	94	88	75	81	89	92
groundswell	66.4	66	58	70	81	91	70	87	91
patricides	66.4	75	51	83	82	75	86	79	79
obstruction	66.4	67	57	79	81	77	88	93	94
declinature	66.4	68	60	83	77	93	74	71	76
benumbedness	66.4	61	67	77	74	83	76	72	82
quadrivium	66.4	79	51	72	72	73	82	72	74
loquacious	66.4	76	52	94	70	88	72	78	74
experimented	66.4	73	52	75	89	86	79	90	70
defensively	66.4	75	53	87	86	72	75	73	77
forefathers	66.4	69	59	80	72	78	75	81	71
loweringly	66.4	76	51	86	71	71	70	91	92
reacclimate	66.4	68	56	72	72	89	89	87	82
inescapable	66.4	76	52	90	78	77	75	76	74
reactivate	66.4	66	58	87	79	85	81	89	83
footsoreness	66.4	69	55	79	86	83	94	86	80
attendants	66.4	61	65	80	77	71	85	81	92
